Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
5202865417,2023-12-01 00:04:32,2023-11-30 14:00:00,Tucson,Arizona,520,"Energy, solar,  & utilities",N
3363137360,2023-12-01 00:05:03,2023-08-28 16:47:00,,North Carolina,336,Dropped call or no message,N
3365793000,2023-12-01 00:05:42,2023-08-27 16:52:00,,North Carolina,336,Dropped call or no message,N
6017567505,2023-12-01 00:06:03,2023-11-29 16:41:00,,Mississippi,601,No Subject Provided,Y
3369937825,2023-12-01 00:06:19,2023-08-28 17:01:00,,North Carolina,336,Dropped call or no message,N
3369311341,2023-12-01 00:08:01,2023-08-28 13:16:00,,North Carolina,336,Dropped call or no message,N
3369931257,2023-12-01 00:08:40,2023-08-28 14:19:00,,North Carolina,336,Dropped call or no message,N
3369301142,2023-12-01 00:09:17,2023-08-28 15:47:00,,North Carolina,336,Dropped call or no message,N
4072357450,2023-12-01 00:09:24,2023-11-30 15:11:00,,Arkansas,479,Other,Y
3364773617,2023-12-01 00:09:59,2023-08-28 16:44:00,,North Carolina,336,Dropped call or no message,N
3364773617,2023-12-01 00:10:44,2023-08-28 16:44:00,,North Carolina,336,Dropped call or no message,N
9893255013,2023-12-01 00:11:20,2023-11-29 10:00:00,,Pennsylvania,484,Medical  & prescriptions,Y
3369937621,2023-12-01 00:11:23,2023-08-28 17:11:00,,North Carolina,336,Dropped call or no message,N
3369301142,2023-12-01 00:12:27,2023-08-29 13:17:00,,North Carolina,336,Dropped call or no message,N
3362977381,2023-12-01 00:13:04,2023-08-29 13:48:00,,North Carolina,336,Dropped call or no message,N
4422129469,2023-12-01 00:13:11,2023-11-30 18:18:00,Hanford,California,805,"Calls pretending to be government, businesses, or family and friends",N
3369260801,2023-12-01 00:13:42,2023-08-29 14:29:00,,North Carolina,336,Dropped call or no message,N
8702728786,2023-12-01 00:13:57,2023-11-30 10:20:00,Clarksville,Arkansas,479,Other,Y
8552122273,2023-12-01 00:14:29,2023-08-29 15:38:00,,North Carolina,336,Dropped call or no message,N
8352135046,2023-12-01 00:15:19,2023-08-29 16:37:00,,North Carolina,336,Dropped call or no message,N
9494381165,2023-12-01 00:15:55,2023-11-21 11:46:00,Hanford,California,805,"Calls pretending to be government, businesses, or family and friends",N
7047044507,2023-12-01 00:16:25,2023-08-29 18:29:00,,North Carolina,336,Dropped call or no message,N
7137556940,2023-12-01 00:17:35,2023-11-30 10:23:00,,Hawaii,808,Dropped call or no message,N
3368886899,2023-12-01 00:17:35,2023-08-30 13:33:00,,North Carolina,336,Dropped call or no message,N
3502001353,2023-12-01 00:17:48,2023-11-20 10:18:00,Hanford,California,805,"Calls pretending to be government, businesses, or family and friends",N
3368633651,2023-12-01 00:18:16,2023-08-30 14:18:00,,North Carolina,336,Dropped call or no message,N
3042447242,2023-12-01 00:18:50,2023-11-30 19:09:00,Nitro,West Virginia,304,Dropped call or no message,N
8552122273,2023-12-01 00:18:55,2023-08-30 17:49:00,,North Carolina,336,Dropped call or no message,N
3369932686,2023-12-01 00:19:55,2023-08-31 14:42:00,,North Carolina,336,Dropped call or no message,N
3362846624,2023-12-01 00:20:36,2023-09-01 09:16:00,,North Carolina,336,Dropped call or no message,N
3369937824,2023-12-01 00:01:38,2023-08-27 15:47:00,,North Carolina,336,Dropped call or no message,N
3369936451,2023-12-01 00:00:55,2023-08-27 15:33:00,,North Carolina,336,Dropped call or no message,N
5344440348,2023-12-01 00:00:08,2023-08-27 15:12:00,,North Carolina,336,Dropped call or no message,N
3366380645,2023-12-01 00:03:46,2023-08-27 16:41:00,,North Carolina,336,Dropped call or no message,N
3392019470,2023-12-01 00:02:57,2023-08-27 16:03:00,,North Carolina,336,Dropped call or no message,N
3392019470,2023-12-01 00:02:17,2023-08-27 16:03:00,,North Carolina,336,Dropped call or no message,Y
6816227531,2023-12-01 00:21:10,2023-11-30 17:54:00,Nitro,West Virginia,304,Dropped call or no message,N
3362217401,2023-12-01 00:21:20,2023-09-01 14:24:00,,North Carolina,336,Dropped call or no message,N
8598690659,2023-12-01 00:21:50,2023-11-25 09:46:00,FLORENCE,Kentucky,859,No Subject Provided,
8552122273,2023-12-01 00:22:02,2023-09-01 16:48:00,,North Carolina,336,Dropped call or no message,N
8552122273,2023-12-01 00:22:59,2023-09-02 14:39:00,,North Carolina,336,Dropped call or no message,N
09481100105,2023-12-01 00:23:17,2023-12-01 13:00:00,,Wisconsin,920,Other,Y
8569421774,2023-12-01 00:23:32,2023-12-01 00:23:32,,New Jersey,856,No Subject Provided,Y
8337231496,2023-12-01 00:24:02,2023-11-30 00:00:00,,California,626,"Reducing your debt (credit cards, mortgage, student loans)",Y
2022358126,2023-12-01 00:25:12,2023-11-30 16:22:00,Nitro,West Virginia,304,Dropped call or no message,N
3364484711,2023-12-01 00:25:12,2023-09-02 14:47:00,,North Carolina,336,Dropped call or no message,N
9106593726,2023-12-01 00:26:02,2023-09-02 15:03:00,,North Carolina,336,Dropped call or no message,N
3369482485,2023-12-01 00:26:41,2023-09-02 15:03:00,,North Carolina,336,Dropped call or no message,N
8337231514,2023-12-01 00:27:06,2023-12-01 20:05:00,Marlton,New Jersey,215,"Reducing your debt (credit cards, mortgage, student loans)",Y
8656753203,2023-12-01 00:27:12,2023-11-30 16:37:00,,Washington,206,Dropped call or no message,N
2526546803,2023-12-01 00:27:24,2023-09-02 16:11:00,,North Carolina,336,Dropped call or no message,N
3369260801,2023-12-01 00:28:05,2023-09-02 16:16:00,,North Carolina,336,Dropped call or no message,N
3043093211,2023-12-01 00:28:24,2023-11-30 15:57:00,Nitro,West Virginia,304,Dropped call or no message,N
3367681270,2023-12-01 00:28:52,2023-09-03 09:45:00,,North Carolina,336,Dropped call or no message,N
9473450725,2023-12-01 00:28:57,2023-11-30 12:16:00,,Michigan,248,Other,N
3365421903,2023-12-01 00:29:35,2023-09-03 09:54:00,,North Carolina,336,Dropped call or no message,Y
3363124287,2023-12-01 00:30:10,2023-09-03 11:42:00,,North Carolina,336,Dropped call or no message,N
5405463983,2023-12-01 00:30:15,2023-11-30 19:34:00,,Virginia,540,No Subject Provided,
3365516481,2023-12-01 00:30:48,2023-09-03 11:47:00,,North Carolina,336,Dropped call or no message,N
9515059295,2023-12-01 00:31:16,2023-11-30 15:28:00,Nitro,West Virginia,304,Dropped call or no message,N
3363479154,2023-12-01 00:31:23,2023-09-03 15:22:00,,North Carolina,336,Dropped call or no message,N
5405464034,2023-12-01 00:31:47,2023-11-30 17:29:00,,Virginia,540,No Subject Provided,
3365379049,2023-12-01 00:32:01,2023-09-03 17:50:00,,North Carolina,336,Dropped call or no message,Y
3043093629,2023-12-01 00:33:05,2023-11-30 14:44:00,Nitro,West Virginia,304,Dropped call or no message,N
9848371710,2023-12-01 00:33:30,2023-11-30 10:43:00,,North Carolina,336,Other,N
6153862300,2023-12-01 00:33:36,2023-11-30 14:34:00,Chattanooga,Tennessee,423,Dropped call or no message,Y
5405167933,2023-12-01 00:34:01,2023-11-30 15:02:00,,Virginia,540,No Subject Provided,
7433742515,2023-12-01 00:34:13,2023-11-30 13:40:00,,North Carolina,336,Dropped call or no message,N
